keyword,vector
网易,[0.09497081]
walk,[-0.01822382]
听歌,[0.17151868]
run,[0.28257906]
再红,[-0.4039636]
baby,[0.17824827]
day,[0.0460103]
oh,[0.32310638]
小错,[-0.25237238]
憨笑,[0.06131382]
裁剪,[-0.04525378]
大三,[0.39561376]
想不通,[-0.48159742]
铃声,[-0.32650557]
歌词,[-0.34009272]
静静,[0.3851454]
初中,[-0.04303925]
连个,[0.33742368]
一点点,[0.14102952]
明明,[0.17579134]
英文,[-0.35581574]
难过,[0.44401345]
靠近,[0.01350475]
当初,[0.4389138]
音乐,[-0.4661768]
主动,[-0.07250854]
经常,[0.08991954]
却是,[-0.03871629]
听到,[0.35946763]
喜欢,[0.33191144]
然而,[-0.35438716]
以前,[0.36582717]
希望,[0.3099663]
最后,[-0.24597715]
部分,[-0.2582556]
只是,[0.31948572]
需要,[-0.40720436]
继续,[0.24834]
但是,[-0.2756535]
因为,[0.12609284]
知道,[0.29734686]
现在,[-0.33803368]
不是,[0.19819807]
没有,[0.45509398]
beyond,[0.20467818]
无悔,[0.51634496]
家驹,[0.34431276]
首歌,[-0.27422968]
黄家驹,[0.10121457]
一生,[-0.17810191]
孤独,[0.49716574]
演唱会,[-0.22036514]
儿时,[0.48111168]
无论,[0.3208985]
一次,[0.48258442]
无数次,[-0.3657876]
听到,[0.3660167]
大哭,[-0.0808721]
遗憾,[-0.12002442]
信仰,[0.11284578]
一个,[0.08798125]
最后,[-0.23536754]
生活,[-0.19065708]
爱情,[0.12295543]
司机,[0.22431336]
评论,[-0.3302784]
理想,[0.11713625]
学着点,[-0.42982277]
能冲,[-0.2819208]
粤语歌,[0.46227106]
高四,[-0.35682747]
人来,[0.30542222]
我要,[0.4076519]
随身听,[-0.11833649]
没考,[0.27775955]
我歌,[0.06547982]
淅淅,[-0.23678985]
还是,[-0.01067488]
住校,[0.26021597]
无病呻吟,[0.37018085]
歌坛,[0.20821208]
粤语,[-0.39390895]
摇滚,[-0.07988592]
喜欢,[0.3483291]
不是,[0.23440586]
真的,[-0.10195534]
肥猪,[0.04230063]
励志,[-0.23844464]
周星驰,[-0.0062731]
复读,[0.17291655]
一句句,[-0.0880108]
大四,[-0.3654786]
扣人心弦,[-0.2317064]
请客吃饭,[0.38664877]
无法,[-0.34879217]
大二,[-0.4518625]
初中生,[-0.24390455]
两块钱,[0.05353882]
一年,[0.22982691]
年月日,[-0.10804933]
十五六岁,[0.23770401]
希望,[0.31900555]
吉他,[-0.04183345]
泪如雨下,[-0.08298077]
纵情,[0.40684196]
感悟,[0.08173916]
不羁,[0.27171966]
只愿,[-0.05459937]
风里,[0.303924]
学好,[0.28244013]
迷惘,[0.4280374]
泪光,[0.23823799]
求职,[-0.03806395]
碰壁,[-0.17193672]
高唱,[-0.48049942]
坚持下去,[0.22607793]
重金属,[0.2963364]
走遍,[-0.46468842]
男儿,[0.37006068]
消沉,[0.34587038]
漫步,[0.09210954]
高三,[-0.25680593]
尽如人意,[0.41032115]
热泪盈眶,[0.08774748]
追寻,[-0.4891146]
回首,[-0.44240257]
漂泊,[-0.29025108]
耳机,[-0.32944357]
影坛,[0.44274324]
誓言,[-0.18346746]
放纵,[-0.45042625]
爱上,[0.21434513]
心怀,[0.12795296]
小雨,[-0.28064346]
不朽,[-0.16422088]
磁带,[0.15967786]
毅然,[0.4108932]
高歌,[0.32162526]
立下,[-0.34827313]
远去,[0.3350887]
屡屡,[-0.08184799]
旋律,[-0.12066723]
每每,[0.46211696]
虽然,[0.28756267]
网易,[0.10608228]
校园,[-0.32950005]
初中,[-0.03486829]
一定,[0.29371038]
贫穷,[-0.45991984]
集结,[0.24397011]
茫茫,[0.25025812]
因为,[0.1402585]
十几年,[0.02854702]
原谅,[0.04882825]
瞬间,[0.11852146]
阻挡,[-0.4577125]
不知不觉,[0.01859209]
追逐,[0.05799238]
痛哭,[-0.01237729]
青春,[-0.34465182]
千里,[0.08748776]
那年,[-0.38674223]
灰色,[0.255407]
四处,[0.46685088]
首歌,[-0.28780767]
KTV,[0.01399863]
求爱,[0.02588901]
老师,[-0.21276014]
网易,[0.09136306]
魔兽,[0.23406057]
大哭,[-0.09015268]
哈哈,[-0.48443893]
打着,[-0.37781042]
第一首歌,[0.26771656]
深吻,[0.1752291]
合适,[-0.40334317]
老婆,[-0.14481603]
一生,[-0.19972852]
名字,[-0.23335943]
妻子,[0.24310647]
课上,[-0.47443953]
两头跑,[0.11625069]
两小无猜,[0.12537426]
告白,[0.14556797]
艾特,[0.01216374]
不用,[-0.2528707]
太烈,[-0.41950342]
如假,[0.04712949]
发微博,[-0.33123797]
yz,[0.28314397]
非爱不可,[-0.3411517]
人唱,[0.03129287]
越唱越,[0.45676425]
心塞,[0.05814091]
EASON,[0.31150946]
如真,[0.3927684]
好几万,[-0.1952634]
高中物理,[0.47905123]
一宿,[0.48218828]
如可,[0.47164503]
电话,[-0.33026916]
到底,[-0.43440545]
第二十一,[-0.4735884]
上课时,[-0.00254315]
包房,[-0.46150544]
太爱,[-0.4757777]
精神饱满,[-0.32526848]
好久没,[0.36081117]
分身,[-0.29580516]
情人节,[-0.23811586]
大二,[-0.45896298]
演唱会,[-0.2369492]
我们,[-0.29989016]
汪汪,[-0.29658294]
饰演,[0.23263602]
不要,[0.03750711]
镇住,[-0.33512163]
高三,[-0.2649975]
未婚,[-0.07812255]
班主任,[-0.0919273]
唱起,[-0.37693566]
大神,[0.02917863]
白血病,[0.33501315]
没有,[0.46016416]
害羞,[-0.4384421]
账号,[0.14412488]
可悲,[-0.1695388]
那么,[-0.0913256]
病重,[-0.12453783]
相爱,[0.42851177]
女朋友,[-0.05446934]
大叔,[-0.4962303]
加油,[0.42928183]
这首,[-0.4006928]
自豪,[0.22170024]
纸条,[-0.26661634]
女生,[0.42179877]
歌唱,[-0.02783539]
浪漫,[-0.40249577]
五十,[0.04379809]
致电,[-0.37619796]
唱歌,[0.25152847]
治病,[0.1924631]
十八年,[-0.30027756]
知道,[0.2933176]
偷偷,[-0.15281385]
模仿,[-0.15533222]
街头,[0.49845836]
那年,[-0.4023902]
画面,[-0.2969683]
还好,[-0.00480359]
美好,[0.1808254]
路边,[0.39050138]
口袋,[0.10709301]
响起,[-0.16777499]
离婚,[-0.35725033]
场合,[0.02950883]
去世,[0.41971403]
冬天,[0.41804668]
不幸,[0.1676244]
天天,[0.2927338]
评论,[-0.3406001]
可惜,[0.1992091]
年前,[-0.3870458]
客人,[-0.04828424]
四年,[0.37783554]
结婚,[-0.42982495]
校长,[0.254626]
从来,[0.42706224]
房子,[0.05211424]
高兴,[0.38763392]
想起,[0.31041175]
昨天,[-0.1834541]
医院,[0.05767483]
是不是,[-0.2780704]
兄弟,[-0.02614487]
大学,[-0.11950653]
喜欢,[0.32741347]
学校,[-0.06933084]
一个,[0.06111097]
真的,[-0.12328099]
听说,[0.17836888]
以为,[0.4372738]
成功,[-0.14622223]
为什么,[0.10988406]
多少,[0.42200145]
一位,[-0.46523905]
不敢,[-0.0973146]
告诉,[-0.45166272]
今天,[0.35470814]
结果,[-0.1984967]
一起,[-0.3704329]
然后,[0.34153885]
几个,[0.16498847]
特别,[-0.24163954]
那个,[-0.5032555]
哥哥,[-0.46492508]
张国荣,[0.18469776]
喜欢,[0.33664045]
首歌,[-0.27902743]
好听,[-0.07575316]
声音,[-0.34928063]
就是,[-0.26655942]
别无分店,[0.04799692]
妈妈,[-0.10408658]
东邪西毒,[0.2882426]
只此一家,[0.10284305]
同道中人,[0.08891893]
keep,[0.47746953]
我见,[-0.01699092]
薄荷糖,[0.1180505]
看部,[0.31603816]
荣迷,[-0.23465237]
对荣迷,[0.13752101]
每一,[0.09353758]
能花,[-0.13141613]
花个,[-0.41930026]
坠楼,[0.27980378]
真的,[-0.11032997]
轻风,[-0.09518822]
梦到,[-0.43927166]
拂面,[0.33577603]
那样,[0.03951851]
一首歌,[0.02221523]
姥爷,[-0.48489767]
唱法,[-0.31564873]
悠远,[0.4405856]
孤身一人,[-0.29930016]
够不够,[0.4120005]
其实,[0.33870706]
三分钟,[0.33391628]
在读,[0.48046178]
告诉,[-0.44836867]
年少,[0.0167371]
觉得,[0.23871522]
撒娇,[-0.46973708]
无穷无尽,[0.33895814]
火葬,[0.49918088]
恋人,[0.21532176]
姥姥,[0.21174817]
初夏,[0.37060472]
红茶,[0.04364054]
缘分,[0.42619365]
粉丝,[0.2660804]
万千,[-0.2851521]
迷恋,[0.07621878]
歌手,[0.21887566]
哪来,[-0.22784156]
泪流满面,[0.30252898]
老张,[-0.3160317]
恍然,[0.21081643]
真假,[0.24451198]
日光,[0.11283116]
发现,[-0.32936245]
沐浴,[0.2739862]
网易,[0.09726062]
阻拦,[0.05067083]
爱心,[-0.06485811]
热门,[-0.4203662]
遗体,[0.03722635]
跟风,[0.06206305]
柔和,[0.3442527]
内河,[0.06210024]
歌曲,[-0.08013526]
真心,[-0.00454829]
一种,[-0.33499745]
分手,[0.3200294]
幸运,[-0.25959554]
一员,[0.40269348]
知道,[0.29867578]
温柔,[-0.30996838]
遇见,[0.15376511]
一首,[-0.3022179]
一块儿,[0.23704612]
书籍,[-0.09315937]
美好,[0.1922712]
可爱,[-0.15359323]
崇拜,[-0.46872187]
好看,[0.4388402]
所能,[-0.24579032]
好多,[0.48886284]
不顾,[-0.443863]
信仰,[0.09778825]
超越,[-0.05357601]
午后,[0.31198543]
经典,[-0.49340937]
自己,[0.4607751]
只不过,[-0.4545456]
无人,[-0.18853778]
前去,[0.2466111]
得知,[-0.39468694]
爱情,[0.11068314]
忘记,[0.12095657]
爸爸,[-0.01222503]
一辈子,[0.02258863]
疯狂,[-0.168491]
电影,[0.47851548]
很难,[-0.27656937]
本人,[0.31429517]
首都,[0.43547547]
或许,[-0.03987999]
明天,[-0.18579674]
形象,[-0.4370267]
感情,[-0.33817467]
路上,[0.14880835]
回家,[0.16398142]
后期,[0.46181434]
值得,[0.13053545]
高度,[-0.36806005]
众多,[-0.35909832]
是因为,[0.09466979]
曾经,[0.3927768]
似的,[0.48071063]
是不是,[-0.2722982]
朋友,[0.43125004]
等等,[-0.36875546]
香港,[0.17851728]
判断,[-0.47879416]
刚刚,[0.06902464]
不管,[0.18902484]
最好,[-0.11516521]
小时,[-0.42556712]
大学,[-0.11601135]
里面,[-0.39773217]
感觉,[0.21426389]
想到,[0.4623349]
演个,[0.44678727]
刚看,[0.31927747]
下架,[0.17754818]
荣迷们,[0.46025592]
鼓手,[-0.14597572]
首歌,[-0.28221563]
初中生,[-0.25039762]
二十多岁,[-0.28972426]
可恶,[-0.15528613]
大哭,[-0.08950101]
毫无,[0.47914648]
怀疑,[-0.13734819]
不曾,[0.37664822]
哥哥,[-0.46934295]
昨天,[-0.1848834]
更是,[-0.07239953]
越来越,[0.1141285]
希望,[0.31062979]
压力,[-0.07387751]
了解,[0.10037427]
因为,[0.12881787]
大哭,[-0.08999228]
粤语,[-0.4131064]
语种,[0.03507489]
听不懂,[-0.14544775]
好听,[-0.07839499]
网易,[0.09802505]
连个,[0.34061903]
唱歌,[0.24889572]
适合,[0.13557306]
音乐,[-0.4642227]
感觉,[0.21070601]
虽然,[0.27890113]
但是,[-0.2741023]
就是,[-0.26816216]
没有,[0.45778042]
封面,[0.41053972]
发现,[-0.33328137]
一个,[0.06591479]
备胎,[0.45558763]
联系,[0.32024616]
正常,[-0.36546594]
首歌,[-0.28054887]
一首歌,[0.02321659]
评论,[-0.33430222]
姐姐,[0.22403337]
哀伤,[0.17026274]
祝福,[-0.16462219]
找到,[-0.15481351]
一个,[0.06586435]
独家,[-0.06116116]
知道,[0.29570857]
记忆,[-0.39069107]
小伙子,[-0.18767904]
自己,[0.46304262]
这条,[-0.02728015]
就算,[-0.3341619]
讨人厌,[-0.34555393]
天崖,[0.24713208]
林夕,[-0.11776293]
各安,[-0.13783142]
搜过,[0.39277238]
噶女,[0.03985425]
声行,[-0.10517922]
粤语版,[-0.11160351]
钟意,[0.25139958]
退伍费,[0.37322265]
男票,[0.01810944]
id,[-0.0829563]
再系,[0.12901072]
恶龙,[-0.48529723]
经常,[0.09296294]
算好,[0.1532388]
并茂,[0.04715656]
粤语,[-0.41615403]
等距,[-0.44095314]
新华书店,[0.35755473]
司仪,[-0.18863882]
几多,[-0.21923761]
有心人,[0.14168267]
交集,[-0.00413976]
订婚,[-0.09401251]
突然,[0.41829976]
伟人,[0.20719491]
初恋,[-0.23479791]
自带,[0.38171548]
怎会,[0.0589354]
情侣,[-0.06565578]
迷失,[-0.17638859]
账号,[0.14655545]
害羞,[-0.43934798]
敬酒,[0.24308543]
多长时间,[0.12834267]
会用,[0.0625028]
绅士,[-0.49165216]
女朋友,[-0.05333129]
下台,[-0.28762797]
长辈,[0.45358694]
只是,[0.32617944]
毫不犹豫,[-0.01482624]
捂住,[0.18187036]
好听,[-0.077544]
时候,[-0.32666996]
救出,[0.31838375]
网易,[0.10093467]
打探,[-0.4883605]
爱人,[0.0923109]
姐夫,[0.211018]
下班,[-0.25855988]
怀抱,[-0.41001004]
骑士,[-0.3437268]
大方,[0.29044494]
良心,[-0.45744097]
上台,[-0.14522651]
分手,[0.3130856]
原谅,[0.04216921]
你好,[-0.18834636]
哈哈,[-0.48137286]
婚礼,[0.22229327]
删除,[-0.00321942]
看不到,[0.24256101]
公主,[0.44908166]
平行,[-0.13211119]
分开,[-0.03219484]
酒店,[-0.3879768]
伤害,[0.01968855]
嘴唇,[-0.297297]
无限,[0.4113441]
他们,[-0.29310846]
彼此,[-0.43736926]
有没有,[-0.26786333]
等到,[0.13341486]
命运,[-0.4527835]
结婚,[-0.42480424]
海洋,[0.48535675]
种种,[-0.32871035]
知识,[0.33172518]
从来,[0.4217684]
一对,[-0.13279611]
感情,[-0.33486226]
回头,[-0.20231198]
上来,[0.32307416]
路上,[0.14167108]
放心,[0.42342535]
对方,[-0.13031991]
距离,[-0.4551838]
不想,[0.3311143]
别的,[0.05587358]
男人,[-0.0177983]
愿意,[-0.13041584]
朋友,[0.42453265]
身边,[0.21651967]
到底,[-0.43135124]
所谓,[-0.0579523]
学生,[0.2832184]
第一次,[-0.03085228]
喜欢,[0.33272174]
里面,[-0.39770165]
直到,[0.00408061]
相信,[0.12464268]
部队,[-0.31737036]
本身,[-0.2791022]
接着,[-0.00128596]
先生,[-0.39405847]
依然,[0.04848523]
面前,[0.4626149]
看着,[-0.45326993]
过来,[-0.30299988]
一天,[0.25643456]
终于,[0.05870277]
方向,[-0.38936803]
只能,[-0.13687874]
多少,[0.42068362]
这时,[0.36989105]
希望,[0.30793363]
除了,[-0.2410117]
其实,[0.32953802]
很大,[0.3737874]
回来,[0.41517374]
告诉,[-0.44164747]
后来,[0.40689528]
然后,[0.34581408]
你们,[0.21549825]
当时,[0.21026763]
为了,[0.23492338]
一直,[0.08277293]
这里,[-0.10236523]
怎么,[-0.34635416]
不会,[-0.12798907]
对于,[0.01936175]
世界,[-0.26868862]
所以,[-0.14857887]
现在,[-0.34007457]
哀伤,[0.16840611]
姚贝娜,[-0.1950276]
歌名,[-0.05846729]
KTV,[0.01718188]
这歌,[0.07237198]
歌者,[-0.34184453]
之歌,[-0.00992924]
网易,[0.0985958]
生病,[-0.10900053]
大哭,[-0.08921073]
开心,[0.2212451]
随便,[0.4855278]
音乐,[-0.46345016]
感觉,[0.21190344]
想到,[0.45779577]
以为,[0.43534404]
无法,[-0.35449392]
真正,[0.36438134]
完全,[-0.3294301]
显示,[-0.48404092]
不是,[0.20023154]
张国荣,[0.1889319]
首歌,[-0.26648757]
亲亲,[0.22943828]
不要,[0.04330906]
拉阔,[0.14430216]
更爱,[-0.09407393]
爸爸,[-0.02182542]
不过如此,[-0.4231784]
女孩,[-0.42658865]
洁身自爱,[-0.0272842]
错词,[-0.46249986]
画面感,[-0.17876942]
荧光棒,[0.40688354]
哥哥,[-0.47496417]
歌单,[-0.41760677]
永远,[-0.05928773]
声线,[-0.21792191]
故事,[0.18997008]
对方,[-0.12475311]
捂脸,[-0.3309139]
这词,[0.01211123]
卖萌,[-0.42620635]
毛舜筠,[0.4753764]
Eason,[-0.04493335]
歌名,[-0.06743961]
当风,[-0.17956556]
处有,[0.4674151]
萌爆,[0.19474149]
这调,[-0.13139562]
杏色,[-0.15589823]
我要,[0.40510675]
荣迷,[-0.237203]
中说,[0.49029687]
这声,[-0.13984036]
抓头,[0.15496823]
你心,[-0.38020074]
投入,[0.3667797]
吐舌,[0.50224125]
每个,[0.4175745]
捡拾,[0.01344203]
胎记,[0.20748061]
喜欢,[0.33987892]
过份,[-0.3439529]
真的,[-0.11006088]
寻人启事,[0.13219346]
一片,[0.37683356]
心灰意懒,[0.25039947]
离开,[0.01234363]
唱功,[-0.23952258]
演唱会,[-0.22891054]
尚好,[-0.10889266]
一首歌,[0.0152006]
来生,[0.13059916]
春夏秋冬,[-0.12419514]
年月日,[-0.10655134]
未归,[0.28101012]
沉迷,[0.26056138]
撕碎,[0.3141265]
左右手,[0.00196178]
冷门,[-0.47281572]
不知,[0.31758085]
吹过,[0.16259226]
十三个,[0.02240309]
没变,[-0.03515853]
脑海中,[0.41621983]
右腿,[0.46851388]
逞强,[-0.44573197]
姓张,[0.2025677]
今生,[0.39891994]
深意,[0.03468106]
访谈,[0.11683321]
西装,[0.10078543]
听过,[0.18652074]
漫天,[-0.06787585]
爱上,[0.22029638]
发怒,[0.29454038]
诠释,[-0.2694519]
痊愈,[0.43119603]
体贴,[0.38772655]
离家,[0.12169527]
这些年来,[-0.14996965]
时候,[-0.332008]
继续,[0.2552717]
歌声,[0.14953424]
一个,[0.08124872]
悲哀,[-0.19284375]
浮现,[0.22047767]
心跳,[0.03098875]
动人,[-0.06738319]
身高,[0.09004951]
无心,[0.16611351]
膝盖,[0.41898596]
唱歌,[0.27514553]
说好,[0.30773857]
没用,[0.16005994]
寂寞,[-0.15156317]
十四年,[-0.09453961]
渡过,[0.38155133]
境界,[0.30918145]
专注,[0.28770253]
现在,[-0.33514747]
睡眠,[0.0457664]
安抚,[-0.06751228]
开车,[0.02635182]
画面,[-0.28637853]
身穿,[-0.04148286]
八个,[0.30958346]
算了,[0.21960603]
传到,[-0.29302737]
做个,[-0.01043794]
侧面,[-0.43540514]
难过,[0.44500846]
这人,[-0.18454762]
完美,[-0.25140274]
好多,[0.50028884]
我会,[-0.25083205]
丝毫,[-0.265526]
无关,[-0.21827908]
就是,[-0.27813664]
姓名,[-0.22332306]
安慰,[0.33899355]
夜晚,[-0.17837258]
晚期,[-0.12221318]
美丽,[-0.37080655]
千万,[-0.2690736]
一颗,[0.13155319]
呼吸,[0.17584887]
温和,[0.1152079]
全世界,[-0.0567459]
明星,[-0.19492535]
耳朵,[-0.05100105]
抬头,[0.49537176]
一根,[0.3282505]
好听,[-0.07917023]
杰伦,[-0.24745476]
喜欢,[0.3316639]
作曲,[-0.4106465]
无人能敌,[0.2796808]
于素,[0.07155741]
linda,[0.26114446]
杰伦藏,[0.24329135]
我现,[-0.10102078]
韦雄,[-0.00808443]
周董,[-0.00599482]
吐糟,[0.17452127]
杰伦写,[-0.38915738]
憨笑,[0.06085525]
周杰伦,[0.45377785]
就是,[-0.2702479]
亲亲,[0.19975348]
淡然,[0.32178274]
太深,[-0.24826522]
心动,[0.08379871]
心痛,[0.13174967]
真挚,[-0.43838498]
浓烈,[-0.3396783]
爱心,[-0.06550613]
初中,[-0.04324689]
高中,[0.14079902]
知道,[0.29728216]
一首,[-0.30292392]
可爱,[-0.15769753]
好看,[0.4420141]
传递,[0.18084347]
可怜,[0.41856506]
没有,[0.45689428]
名字,[-0.22757575]
经常,[0.08910887]
哪里,[0.02932659]
大学,[-0.11846481]
感觉,[0.21028514]
以前,[0.36615142]
如今,[0.2654159]
东西,[0.10736855]
特别,[-0.24112411]
不会,[-0.12867779]
但是,[-0.2735756]
开始,[-0.06176866]
这样,[-0.156517]
已经,[-0.2941649]
迪士尼,[0.26817828]
前任,[0.23380639]
陈慧琳,[0.41255507]
歌名,[-0.06038121]
call,[-0.37434813]
首歌,[-0.27879375]
大哭,[-0.0818855]
少女,[0.08923618]
老鼠,[0.30890217]
快乐,[-0.43534538]
味道,[-0.18573965]
从未,[-0.32516208]
干净,[0.27997825]
迪斯尼,[-0.22069475]
金曲,[-0.33327097]
一種,[-0.31343466]
别恋,[0.03933894]
堆死,[0.07772715]
仲未,[0.44915336]
劲歌,[-0.4423062]
号会,[0.15592612]
kelly,[0.36825034]
只令,[-0.06763529]
没白,[0.14846168]
广告歌,[-0.03688164]
知道,[0.29833922]
每天,[0.08452808]
坚持,[-0.1228096]
香港,[0.17626055]
游遍,[0.42334282]
美特斯,[0.1595975]
端木,[0.06713086]
看着,[-0.45264646]
无法,[-0.34412965]
七夕,[-0.22311755]
亏欠,[0.34842083]
照镜子,[0.5045952]
一梦,[-0.25525635]
暗里,[0.11571122]
有人,[-0.24281277]
周游,[-0.16851851]
带我去,[0.3942011]
一点,[-0.02463502]
自问,[0.40446264]
出点,[-0.04082998]
不缺,[-0.10061572]
祈求,[0.16496077]
依稀,[-0.5034011]
上海,[0.43730012]
皱眉,[0.20871012]
男生,[-0.37874767]
男朋友,[0.31926355]
相爱,[0.45205396]
打入,[0.2467089]
单身,[-0.319547]
发音,[-0.44045794]
流浪,[0.13728993]
打扰,[-0.2695022]
祝福,[-0.16616277]
好友,[0.44019666]
旋律,[-0.12254672]
时候,[-0.311801]
家门口,[-0.44035524]
好久,[0.02325953]
一个,[0.06927907]
女生,[0.4285492]
餐厅,[-0.41397536]
悲伤,[0.2961635]
有种,[0.19083378]
嗓音,[-0.18439832]
积分,[-0.00840161]
早日,[0.02445883]
第四次,[-0.06423293]
上个月,[-0.00719569]
搭配,[-0.13593522]
镜子,[0.23028262]
十足,[0.2636657]
欺骗,[0.38714206]
原谅,[0.04743525]
虚假,[0.284303]
六个,[-0.49421126]
厦门,[-0.02586813]
女孩子,[-0.21015722]
一首,[-0.2890059]
烦恼,[-0.17185937]
出现,[-0.26168013]
可爱,[-0.1540653]
公主,[0.45531583]
说不出,[0.32177937]
女孩,[-0.44416407]
没法,[0.39880466]
春天,[0.02136045]
冬天,[0.4273338]
媳妇,[-0.39055476]
居然,[-0.07117072]
无数,[0.3705642]
答案,[0.1851325]
评价,[-0.07090386]
那天,[-0.13578546]
十大,[-0.26737645]
一遍,[0.12084008]
五年,[0.48031372]
记得,[0.23826326]
能否,[-0.21698532]
门口,[-0.34359512]
从此,[0.30569422]
衣服,[-0.44475597]
证明,[-0.23707835]
几天,[0.33677268]
自由,[-0.16090128]
当年,[0.44846717]
